event_id,season_label,game_date,game_datetime,team1,team2,score1,score2,url,scraped_at,season_key,season_type
3095,Regular Season 2023-2024,2023-12-11,2023-12-11 21:00:00,Marlins,Falcons,4,6,https://ormrhl.com/event/3095/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3096,Regular Season 2023-2024,2023-12-11,2023-12-11 22:00:00,Rhinos,Eagles,6,6,https://ormrhl.com/event/3096/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3097,Regular Season 2023-2024,2023-12-11,2023-12-11 23:00:00,Grizzlies,Cobras,7,4,https://ormrhl.com/event/3097/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3098,Regular Season 2023-2024,2023-12-14,2023-12-14 20:00:00,Grizzlies,Rhinos,2,7,https://ormrhl.com/event/3098/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3099,Regular Season 2023-2024,2023-12-14,2023-12-14 21:00:00,Cobras,Eagles,8,6,https://ormrhl.com/event/3099/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3100,Regular Season 2023-2024,2023-12-14,2023-12-14 22:00:00,Marlins,Komodo Dragons,3,10,https://ormrhl.com/event/3100/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3101,Regular Season 2023-2024,2023-12-14,2023-12-14 23:00:00,Wildcats,Falcons,3,1,https://ormrhl.com/event/3101/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3102,Regular Season 2023-2024,2023-12-18,2023-12-18 20:00:00,Cobras,Falcons,4,8,https://ormrhl.com/event/3102/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3103,Regular Season 2023-2024,2023-12-18,2023-12-18 21:00:00,Marlins,Wildcats,6,6,https://ormrhl.com/event/3103/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3104,Regular Season 2023-2024,2023-12-18,2023-12-18 22:00:00,Grizzlies,Eagles,7,1,https://ormrhl.com/event/3104/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3105,Regular Season 2023-2024,2023-12-18,2023-12-18 23:00:00,Rhinos,Komodo Dragons,5,10,https://ormrhl.com/event/3105/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3106,Regular Season 2023-2024,2023-12-21,2023-12-21 20:00:00,Grizzlies,Falcons,3,3,https://ormrhl.com/event/3106/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3107,Regular Season 2023-2024,2023-12-21,2023-12-21 21:00:00,Eagles,Komodo Dragons,6,4,https://ormrhl.com/event/3107/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3108,Regular Season 2023-2024,2023-12-21,2023-12-21 22:00:00,Wildcats,Rhinos,5,4,https://ormrhl.com/event/3108/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3109,Regular Season 2023-2024,2023-12-21,2023-12-21 23:00:00,Marlins,Cobras,3,4,https://ormrhl.com/event/3109/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3110,Regular Season 2023-2024,2024-01-04,2024-01-04 20:00:00,Grizzlies,Rhinos,5,2,https://ormrhl.com/event/3110/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3111,Regular Season 2023-2024,2024-01-04,2024-01-04 21:00:00,Cobras,Eagles,5,6,https://ormrhl.com/event/3111/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3112,Regular Season 2023-2024,2024-01-04,2024-01-04 22:00:00,Marlins,Komodo Dragons,5,4,https://ormrhl.com/event/3112/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3113,Regular Season 2023-2024,2024-01-04,2024-01-04 23:00:00,Wildcats,Falcons,2,1,https://ormrhl.com/event/3113/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3114,Regular Season 2023-2024,2024-01-08,2024-01-08 20:00:00,Marlins,Falcons,4,2,https://ormrhl.com/event/3114/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3115,Regular Season 2023-2024,2024-01-08,2024-01-08 21:00:00,Wildcats,Komodo Dragons,4,5,https://ormrhl.com/event/3115/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3116,Regular Season 2023-2024,2024-01-08,2024-01-08 22:00:00,Rhinos,Eagles,6,3,https://ormrhl.com/event/3116/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3117,Regular Season 2023-2024,2024-01-08,2024-01-08 23:00:00,Grizzlies,Cobras,2,4,https://ormrhl.com/event/3117/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3118,Regular Season 2023-2024,2024-01-11,2024-01-11 20:00:00,Grizzlies,Eagles,0,2,https://ormrhl.com/event/3118/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3119,Regular Season 2023-2024,2024-01-11,2024-01-11 21:00:00,Rhinos,Komodo Dragons,4,7,https://ormrhl.com/event/3119/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3120,Regular Season 2023-2024,2024-01-11,2024-01-11 22:00:00,Cobras,Falcons,3,2,https://ormrhl.com/event/3120/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3121,Regular Season 2023-2024,2024-01-11,2024-01-11 23:00:00,Marlins,Wildcats,2,6,https://ormrhl.com/event/3121/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3122,Regular Season 2023-2024,2024-01-15,2024-01-15 20:00:00,Eagles,Falcons,5,2,https://ormrhl.com/event/3122/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3123,Regular Season 2023-2024,2024-01-15,2024-01-15 21:00:00,Grizzlies,Komodo Dragons,4,5,https://ormrhl.com/event/3123/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3124,Regular Season 2023-2024,2024-01-15,2024-01-15 22:00:00,Cobras,Wildcats,10,4,https://ormrhl.com/event/3124/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3125,Regular Season 2023-2024,2024-01-15,2024-01-15 23:00:00,Marlins,Rhinos,2,3,https://ormrhl.com/event/3125/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3126,Regular Season 2023-2024,2024-01-18,2024-01-18 20:00:00,Wildcats,Eagles,6,3,https://ormrhl.com/event/3126/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3127,Regular Season 2023-2024,2024-01-18,2024-01-18 21:00:00,Rhinos,Cobras,4,9,https://ormrhl.com/event/3127/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3128,Regular Season 2023-2024,2024-01-18,2024-01-18 22:00:00,Falcons,Komodo Dragons,4,3,https://ormrhl.com/event/3128/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3129,Regular Season 2023-2024,2024-01-18,2024-01-18 23:00:00,Grizzlies,Marlins,4,6,https://ormrhl.com/event/3129/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3130,Regular Season 2023-2024,2024-01-22,2024-01-22 20:00:00,Marlins,Cobras,3,7,https://ormrhl.com/event/3130/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3131,Regular Season 2023-2024,2024-01-22,2024-01-22 21:00:00,Rhinos,Wildcats,6,9,https://ormrhl.com/event/3131/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3132,Regular Season 2023-2024,2024-01-22,2024-01-22 22:00:00,Grizzlies,Falcons,4,6,https://ormrhl.com/event/3132/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3133,Regular Season 2023-2024,2024-01-22,2024-01-22 23:00:00,Eagles,Komodo Dragons,2,1,https://ormrhl.com/event/3133/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3134,Regular Season 2023-2024,2024-01-25,2024-01-25 20:00:00,Grizzlies,Wildcats,7,5,https://ormrhl.com/event/3134/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3135,Regular Season 2023-2024,2024-01-25,2024-01-25 21:00:00,Marlins,Eagles,2,3,https://ormrhl.com/event/3135/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3136,Regular Season 2023-2024,2024-01-25,2024-01-25 22:00:00,Cobras,Komodo Dragons,7,7,https://ormrhl.com/event/3136/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3137,Regular Season 2023-2024,2024-01-25,2024-01-25 23:00:00,Rhinos,Falcons,3,5,https://ormrhl.com/event/3137/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3138,Regular Season 2023-2024,2024-01-29,2024-01-29 20:00:00,Grizzlies,Cobras,11,4,https://ormrhl.com/event/3138/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3139,Regular Season 2023-2024,2024-01-29,2024-01-29 21:00:00,Wildcats,Komodo Dragons,2,0,https://ormrhl.com/event/3139/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3140,Regular Season 2023-2024,2024-01-29,2024-01-29 22:00:00,Marlins,Falcons,2,3,https://ormrhl.com/event/3140/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3141,Regular Season 2023-2024,2024-01-29,2024-01-29 23:00:00,Rhinos,Eagles,0,10,https://ormrhl.com/event/3141/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3142,Regular Season 2023-2024,2024-02-01,2024-02-01 20:00:00,Marlins,Komodo Dragons,6,5,https://ormrhl.com/event/3142/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3143,Regular Season 2023-2024,2024-02-01,2024-02-01 21:00:00,Wildcats,Falcons,4,2,https://ormrhl.com/event/3143/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3144,Regular Season 2023-2024,2024-02-01,2024-02-01 22:00:00,Grizzlies,Rhinos,4,0,https://ormrhl.com/event/3144/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3145,Regular Season 2023-2024,2024-02-01,2024-02-01 23:00:00,Cobras,Eagles,9,3,https://ormrhl.com/event/3145/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3146,Regular Season 2023-2024,2024-02-05,2024-02-05 20:00:00,Falcons,Komodo Dragons,4,1,https://ormrhl.com/event/3146/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3147,Regular Season 2023-2024,2024-02-05,2024-02-05 21:00:00,Grizzlies,Marlins,2,5,https://ormrhl.com/event/3147/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3148,Regular Season 2023-2024,2024-02-05,2024-02-05 22:00:00,Rhinos,Cobras,6,5,https://ormrhl.com/event/3148/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3149,Regular Season 2023-2024,2024-02-05,2024-02-05 23:00:00,Wildcats,Eagles,5,10,https://ormrhl.com/event/3149/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3150,Regular Season 2023-2024,2024-02-08,2024-02-08 20:00:00,Grizzlies,Eagles,2,4,https://ormrhl.com/event/3150/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3151,Regular Season 2023-2024,2024-02-08,2024-02-08 21:00:00,Cobras,Falcons,4,5,https://ormrhl.com/event/3151/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3152,Regular Season 2023-2024,2024-02-08,2024-02-08 22:00:00,Marlins,Wildcats,5,3,https://ormrhl.com/event/3152/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3153,Regular Season 2023-2024,2024-02-08,2024-02-08 23:00:00,Rhinos,Komodo Dragons,5,6,https://ormrhl.com/event/3153/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3154,Regular Season 2023-2024,2024-02-12,2024-02-12 20:00:00,Cobras,Wildcats,6,5,https://ormrhl.com/event/3154/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3155,Regular Season 2023-2024,2024-02-12,2024-02-12 21:00:00,Eagles,Falcons,3,6,https://ormrhl.com/event/3155/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3156,Regular Season 2023-2024,2024-02-12,2024-02-12 22:00:00,Grizzlies,Komodo Dragons,2,3,https://ormrhl.com/event/3156/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3157,Regular Season 2023-2024,2024-02-12,2024-02-12 23:00:00,Marlins,Rhinos,9,5,https://ormrhl.com/event/3157/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3158,Regular Season 2023-2024,2024-02-15,2024-02-15 20:00:00,Rhinos,Falcons,5,0,https://ormrhl.com/event/3158/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3159,Regular Season 2023-2024,2024-02-15,2024-02-15 21:00:00,Grizzlies,Wildcats,7,6,https://ormrhl.com/event/3159/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3160,Regular Season 2023-2024,2024-02-15,2024-02-15 22:00:00,Marlins,Eagles,5,6,https://ormrhl.com/event/3160/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3161,Regular Season 2023-2024,2024-02-15,2024-02-15 23:00:00,Cobras,Komodo Dragons,6,1,https://ormrhl.com/event/3161/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3162,Regular Season 2023-2024,2024-02-22,2024-02-22 20:00:00,Wildcats,Falcons,4,0,https://ormrhl.com/event/3162/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3163,Regular Season 2023-2024,2024-02-22,2024-02-22 21:00:00,Marlins,Komodo Dragons,1,9,https://ormrhl.com/event/3163/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3164,Regular Season 2023-2024,2024-02-22,2024-02-22 22:00:00,Cobras,Eagles,6,6,https://ormrhl.com/event/3164/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3165,Regular Season 2023-2024,2024-02-22,2024-02-22 23:00:00,Grizzlies,Rhinos,5,4,https://ormrhl.com/event/3165/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3166,Regular Season 2023-2024,2024-02-26,2024-02-26 20:00:00,Rhinos,Eagles,6,4,https://ormrhl.com/event/3166/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3184,Regular Season 2023-2024,2024-02-26,2024-02-26 21:00:00,Grizzlies,Cobras,6,7,https://ormrhl.com/event/3184/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3185,Regular Season 2023-2024,2024-02-26,2024-02-26 22:00:00,Wildcats,Komodo Dragons,6,6,https://ormrhl.com/event/3185/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3186,Regular Season 2023-2024,2024-02-26,2024-02-26 23:00:00,Marlins,Falcons,4,4,https://ormrhl.com/event/3186/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3187,Regular Season 2023-2024,2024-02-29,2024-02-29 20:00:00,Rhinos,Komodo Dragons,3,4,https://ormrhl.com/event/3187/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3188,Regular Season 2023-2024,2024-02-29,2024-02-29 21:00:00,Cobras,Falcons,4,1,https://ormrhl.com/event/3188/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3189,Regular Season 2023-2024,2024-02-29,2024-02-29 22:00:00,Grizzlies,Eagles,6,1,https://ormrhl.com/event/3189/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3190,Regular Season 2023-2024,2024-02-29,2024-02-29 23:00:00,Marlins,Wildcats,4,3,https://ormrhl.com/event/3190/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3191,Regular Season 2023-2024,2024-03-04,2024-03-04 20:00:00,Wildcats,Eagles,4,5,https://ormrhl.com/event/3191/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3192,Regular Season 2023-2024,2024-03-04,2024-03-04 21:00:00,Falcons,Komodo Dragons,3,1,https://ormrhl.com/event/3192/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3193,Regular Season 2023-2024,2024-03-04,2024-03-04 22:00:00,Grizzlies,Marlins,6,5,https://ormrhl.com/event/3193/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3194,Regular Season 2023-2024,2024-03-04,2024-03-04 23:00:00,Rhinos,Cobras,6,7,https://ormrhl.com/event/3194/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3195,Regular Season 2023-2024,2024-03-07,2024-03-07 20:00:00,Marlins,Rhinos,1,6,https://ormrhl.com/event/3195/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3196,Regular Season 2023-2024,2024-03-07,2024-03-07 21:00:00,Cobras,Wildcats,4,7,https://ormrhl.com/event/3196/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3197,Regular Season 2023-2024,2024-03-07,2024-03-07 22:00:00,Eagles,Falcons,6,3,https://ormrhl.com/event/3197/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
3198,Regular Season 2023-2024,2024-03-07,2024-03-07 23:00:00,Grizzlies,Komodo Dragons,4,3,https://ormrhl.com/event/3198/,2026-09-11T23:10:27.228428+00:00,2023-2024,regular
2960,Playoffs 2024,2024-03-18,2024-03-18 20:00:00,Wildcats,Falcons,2,3,https://ormrhl.com/event/2960/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2961,Playoffs 2024,2024-03-18,2024-03-18 21:00:00,Cobras,Eagles,4,4,https://ormrhl.com/event/2961/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2962,Playoffs 2024,2024-03-18,2024-03-18 22:00:00,Grizzlies,Rhinos,3,3,https://ormrhl.com/event/2962/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2963,Playoffs 2024,2024-03-18,2024-03-18 23:00:00,Marlins,Komodo Dragons,5,8,https://ormrhl.com/event/2963/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2964,Playoffs 2024,2024-03-21,2024-03-21 20:00:00,Marlins,Falcons,3,3,https://ormrhl.com/event/2964/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2965,Playoffs 2024,2024-03-21,2024-03-21 21:00:00,Rhinos,Eagles,2,6,https://ormrhl.com/event/2965/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2966,Playoffs 2024,2024-03-21,2024-03-21 22:00:00,Grizzlies,Cobras,3,5,https://ormrhl.com/event/2966/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2967,Playoffs 2024,2024-03-21,2024-03-21 23:00:00,Wildcats,Komodo Dragons,3,9,https://ormrhl.com/event/2967/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2968,Playoffs 2024,2024-03-25,2024-03-25 20:00:00,Rhinos,Komodo Dragons,4,2,https://ormrhl.com/event/2968/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2969,Playoffs 2024,2024-03-25,2024-03-25 21:00:00,Cobras,Falcons,6,2,https://ormrhl.com/event/2969/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2970,Playoffs 2024,2024-03-25,2024-03-25 22:00:00,Marlins,Wildcats,5,4,https://ormrhl.com/event/2970/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2971,Playoffs 2024,2024-03-25,2024-03-25 23:00:00,Grizzlies,Eagles,7,4,https://ormrhl.com/event/2971/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2972,Playoffs 2024,2024-03-28,2024-03-28 20:00:00,Grizzlies,Marlins,1,4,https://ormrhl.com/event/2972/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2973,Playoffs 2024,2024-03-28,2024-03-28 21:00:00,Wildcats,Eagles,1,5,https://ormrhl.com/event/2973/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2974,Playoffs 2024,2024-03-28,2024-03-28 22:00:00,Falcons,Komodo Dragons,2,5,https://ormrhl.com/event/2974/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2975,Playoffs 2024,2024-03-28,2024-03-28 23:00:00,Rhinos,Cobras,4,4,https://ormrhl.com/event/2975/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2976,Playoffs 2024,2024-04-01,2024-04-01 20:00:00,Grizzlies,Komodo Dragons,2,4,https://ormrhl.com/event/2976/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2977,Playoffs 2024,2024-04-01,2024-04-01 21:00:00,Marlins,Rhinos,0,5,https://ormrhl.com/event/2977/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2978,Playoffs 2024,2024-04-01,2024-04-01 22:00:00,Cobras,Wildcats,8,5,https://ormrhl.com/event/2978/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2979,Playoffs 2024,2024-04-01,2024-04-01 23:00:00,Eagles,Falcons,4,1,https://ormrhl.com/event/2979/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2980,Playoffs 2024,2024-04-04,2024-04-04 20:00:00,Marlins,Eagles,5,2,https://ormrhl.com/event/2980/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2981,Playoffs 2024,2024-04-04,2024-04-04 21:00:00,Cobras,Komodo Dragons,3,5,https://ormrhl.com/event/2981/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2982,Playoffs 2024,2024-04-04,2024-04-04 22:00:00,Rhinos,Falcons,3,1,https://ormrhl.com/event/2982/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2983,Playoffs 2024,2024-04-04,2024-04-04 23:00:00,Grizzlies,Wildcats,5,4,https://ormrhl.com/event/2983/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2984,Playoffs 2024,2024-04-08,2024-04-08 20:00:00,Rhinos,Wildcats,4,3,https://ormrhl.com/event/2984/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2985,Playoffs 2024,2024-04-08,2024-04-08 21:00:00,Grizzlies,Falcons,1,3,https://ormrhl.com/event/2985/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2986,Playoffs 2024,2024-04-08,2024-04-08 22:00:00,Eagles,Komodo Dragons,3,2,https://ormrhl.com/event/2986/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2987,Playoffs 2024,2024-04-08,2024-04-08 23:00:00,Marlins,Cobras,3,6,https://ormrhl.com/event/2987/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2989,Playoffs Round 2 2024,2024-04-11,2024-04-11 20:00:00,Cobras,Eagles,7,4,https://ormrhl.com/event/2989/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2990,Playoffs Round 2 2024,2024-04-11,2024-04-11 21:00:00,Komodo Dragons,Rhinos,5,0,https://ormrhl.com/event/2990/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2991,Playoffs Round 2 2024,2024-04-11,2024-04-11 22:00:00,Marlins,Wildcats,7,3,https://ormrhl.com/event/2991/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2992,Playoffs Round 2 2024,2024-04-11,2024-04-11 23:00:00,Falcons,Grizzlies,2,4,https://ormrhl.com/event/2992/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2993,Playoffs Round 2 2024,2024-04-15,2024-04-15 20:00:00,Marlins,Grizzlies,7,2,https://ormrhl.com/event/2993/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2994,Playoffs Round 2 2024,2024-04-15,2024-04-15 21:00:00,Cobras,Rhinos,8,1,https://ormrhl.com/event/2994/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2995,Playoffs Round 2 2024,2024-04-15,2024-04-15 22:00:00,Falcons,Wildcats,4,6,https://ormrhl.com/event/2995/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2996,Playoffs Round 2 2024,2024-04-15,2024-04-15 23:00:00,Komodo Dragons,Eagles,4,5,https://ormrhl.com/event/2996/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2997,Playoffs Round 2 2024,2024-04-18,2024-04-18 20:00:00,Rhinos,Eagles,2,8,https://ormrhl.com/event/2997/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2998,Playoffs Round 2 2024,2024-04-18,2024-04-18 21:00:00,Grizzlies,Wildcats,4,0,https://ormrhl.com/event/2998/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
2999,Playoffs Round 2 2024,2024-04-18,2024-04-18 22:00:00,Cobras,Komodo Dragons,6,6,https://ormrhl.com/event/2999/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
3000,Playoffs Round 2 2024,2024-04-18,2024-04-18 23:00:00,Marlins,Falcons,8,4,https://ormrhl.com/event/3000/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
cobras-vs-eagles,Playoffs Round 2 2024,2024-04-20,2024-04-20 15:30:56,Cobras,Eagles,6,4,https://ormrhl.com/event/cobras-vs-eagles/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
grizzlies-vs-marlins,Playoffs Round 2 2024,2024-04-20,2024-04-20 14:00:53,Grizzlies,Marlins,0,1,https://ormrhl.com/event/grizzlies-vs-marlins/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
komodo-dragons-vs-rhinos,Playoffs Round 2 2024,2024-04-20,2024-04-20 13:00:29,Komodo Dragons,Rhinos,7,4,https://ormrhl.com/event/komodo-dragons-vs-rhinos/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
marlins-vs-falcons-copy,Playoffs Round 2 2024,2024-04-20,2024-04-20 12:00:18,Wildcats,Falcons,6,4,https://ormrhl.com/event/marlins-vs-falcons-copy/,2026-09-11T23:10:27.228428+00:00,2023-2024,playoffs
4325,Regular Season 2024-2025,2024-09-16,2024-09-16 20:00:00,Eagles,Falcons,5,1,https://ormrhl.com/event/4325/,2026-09-11T23:10:27.228428+00:00,2024-2025,regular
4326,Regular Season 2024-2025,2024-09-16,2024-09-16 21:00:00,Grizzlies,Cobras,9,3,https://ormrhl.com/event/4326/,2026-09-11T23:10:27.228428+00:00,2024-2025,regular
4327,Regular Season 2024-2025,2024-09-16,2024-09-16 22:00:00,Marlins,Wildcats,6,11,https://ormrhl.com/event/4327/,2026-09-11T23:10:27.228428+00:00,2024-2025,regular
4328,Regular Season 2024-2025,2024-09-16,2024-09-16 23:00:00,Komodo Dragons,Rhinos,7,8,https://ormrhl.com/event/4328/,2026-09-11T23:10:27.228428+00:00,2024-2025,regular
4329,Regular Season 2024-2025,2024-09-19,2024-09-19 20:00:00,Wildcats,Komodo Dragons,2,11,https://ormrhl.com/event/4329/,2026-09-11T23:10:27.228428+00:00,2024-2025,regular
4330,Regular Season 2024-2025,2024-09-19,2024-09-19 21:00:00,Eagles,Rhinos,5,5,https://ormrhl.com/event/4330/,2026-09-11T23:10:27.228428+00:00,2024-2025,regular
4331,Regular Season 2024-2025,2024-09-19,2024-09-19 22:00:00,Falcons,Grizzlies,1,17,https://ormrhl.com/event/4331/,2026-09-11T23:10:27.228428+00:00,2024-2025,regular
4332,Regular Season 2024-2025,2024-09-19,2024-09-19 23:00:00,Cobras,Marlins,4,9,https://ormrhl.com/event/4332/,2026-09-11T23:10:27.228428+00:00,2024-2025,regular
4333,Regular Season 2024-2025,2024-09-23,2024-09-23 20:00:00,Eagles,Marlins,6,4,https://ormrhl.com/event/4333/,2026-09-11T23:10:27.228428+00:00,2024-2025,regular
4334,Regular Season 2024-2025,2024-09-23,2024-09-23 21:00:00,Falcons,Wildcats,8,3,https://ormrhl.com/event/4334/,2026-09-11T23:10:27.228428+00:00,2024-2025,regular
4335,Regular Season 2024-2025,2024-09-23,2024-09-23 22:00:00,Cobras,Rhinos,7,9,https://ormrhl.com/event/4335/,2026-09-11T23:10:27.228428+00:00,2024-2025,regular
4336,Regular Season 2024-2025,2024-09-23,2024-09-23 23:00:00,Grizzlies,Komodo Dragons,5,5,https://ormrhl.com/event/4336/,2026-09-11T23:10:27.228428+00:00,2024-2025,regular
4337,Regular Season 2024-2025,2024-09-26,2024-09-26 20:00:00,Falcons,Cobras,8,1,https://ormrhl.com/event/4337/,2026-09-11T23:10:27.228428+00:00,2024-2025,regular
